>Y8.M034_1
255036	257444	+	3	1.240717	I:	D:
257670	262118	+	3	1.242109	I:	D:
262333	262644	+	1	1.322273	I:	D:
262850	263764	-	2	1.316241	I:	D:
263751	264632	-	3	1.401944	I:	D:
265291	266256	-	1	1.245861	I:	D:
266328	267371	-	3	1.270816	I:	D:
267539	268828	+	2	1.249711	I:	D:
269066	273271	+	2	1.261000	I:	D:
275550	277223	+	3	1.271496	I:	D:
277325	277627	+	2	1.309685	I:	D:
279965	280528	-	2	1.363330	I:	D:
280584	282482	-	3	1.369400	I:	D:
282479	284530	-	2	1.315627	I:	D:
284572	286749	-	1	1.344291	I:	D:
286802	286978	+	2	1.404718	I:	D:
287898	288701	-	3	1.299130	I:	D:
289122	291491	+	3	1.208063	I:	D:
291664	293061	-	1	1.210616	I:	D:
293388	293516	+	3	1.232198	I:	D:
293829	294218	+	3	1.287372	I:	D:
294268	296910	-	1	1.222425	I:	D:
297142	298194	+	1	1.193838	I:	D:
298191	298640	+	3	1.190068	I:	D:
298637	299995	+	2	1.222251	I:	D:
299997	301244	+	3	1.194518	I:	D:
301246	303711	+	1	1.255288	I:	D:
304330	305004	-	1	1.217610	I:	D:
305006	306610	-	2	1.214910	I:	D:
306612	307442	-	3	1.243964	I:	D:
307721	308275	-	2	1.287764	I:	D:
308423	310084	-	2	1.224864	I:	D:
310342	312054	+	1	1.228023	I:	D:
312117	312701	-	3	1.290640	I:	D:
313971	314510	-	3	1.284318	I:	D:
314752	315489	+	1	1.256613	I:	D:
315486	316310	+	3	1.261330	I:	D:
316939	317337	-	1	1.269078	I:	D:
317363	318277	-	2	1.239499	I:	D:
318270	319055	-	3	1.281462	I:	D:
319112	320161	-	2	1.236893	I:	D:
320226	321242	-	3	1.333993	I:	D:
321407	322618	+	2	1.244706	I:	D:
322800	324419	+	3	1.245185	I:	D:
324419	325318	+	2	1.226595	I:	D:
326060	326449	+	2	1.244175	I:	D:
326446	327339	+	1	1.286800	I:	D:
327339	328055	+	3	1.313039	I:	D:
328480	328620	-	1	1.331114	I:	D:
328722	330110	+	3	1.214779	I:	D:
330151	331428	+	1	1.232764	I:	D:
331440	332264	+	3	1.243118	I:	D:
332331	334391	-	3	1.229384	I:	D:
334797	336140	+	3	1.239994	I:	D:
336187	338157	+	1	1.250899	I:	D:
338164	338643	+	1	1.274375	I:	D:
338752	339249	-	1	1.244280	I:	D:
339340	339582	+	1	1.309915	I:	D:
339585	339845	+	3	1.329798	I:	D:
339976	340743	+	1	1.223546	I:	D:
>Y8.M034_2
466	2004	-	1	1.267807	I:	D:
2016	2510	-	3	1.302577	I:	D:
2513	3142	-	2	1.273026	I:	D:
3146	4243	-	2	1.251866	I:	D:
4520	4744	-	2	1.267570	I:	D:
4748	5158	-	2	1.254981	I:	D:
5233	5931	-	1	1.297409	I:	D:
5948	8713	-	2	1.262016	I:	D:
8866	9765	-	1	1.250702	I:	D:
9887	11683	-	2	1.235443	I:	D:
11736	12632	-	3	1.226815	I:	D:
12735	13244	-	3	1.241931	I:	D:
13265	14080	-	2	1.218288	I:	D:
14084	15388	-	2	1.244729	I:	D:
15522	17867	-	3	1.204803	I:	D:
18053	18322	-	2	1.194393	I:	D:
18557	19546	-	2	1.264265	I:	D:
19559	20590	-	2	1.276830	I:	D:
20597	21049	-	2	1.233595	I:	D:
21149	24058	-	2	1.238157	I:	D:
24527	25555	-	2	1.249149	I:	D:
25562	26032	-	2	1.270312	I:	D:
26126	27115	+	2	1.335752	I:	D:
27206	28255	-	2	1.236793	I:	D:
28408	30660	-	1	1.267373	I:	D:
30837	32051	-	3	1.339204	I:	D:
32205	33230	-	3	1.208853	I:	D:
33233	33745	-	2	1.247192	I:	D:
33745	35508	-	1	1.249926	I:	D:
35828	37438	+	2	1.286473	I:	D:
>Y8.M034_3
161	1423	-	2	1.256377	I:	D:
1496	2923	-	2	1.248559	I:	D:
2967	4325	-	3	1.304249	I:	D:
4423	5643	-	1	1.247534	I:	D:
5707	6174	-	1	1.276537	I:	D:
6303	6791	-	3	1.291447	I:	D:
6892	9540	-	1	1.227045	I:	D:
9542	10627	-	2	1.258709	I:	D:
10797	11657	+	3	1.244056	I:	D:
11686	12570	+	1	1.239532	I:	D:
12735	13484	+	3	1.229072	I:	D:
13680	13943	+	3	1.369839	I:	D:
13979	14791	+	2	1.269983	I:	D:
14871	16208	+	3	1.277416	I:	D:
16212	16955	-	3	1.169178	I:	D:
16952	17863	-	2	1.287506	I:	D:
17913	18602	+	3	1.268104	I:	D:
18599	19666	+	2	1.249881	I:	D:
19663	21156	+	1	1.269006	I:	D:
21235	22602	+	1	1.222704	I:	D:
22793	25450	+	2	1.364401	I:	D:
25760	25912	+	2	1.351590	I:	D:
26194	29376	+	1	1.352491	I:	D:
32108	32239	+	2	1.331153	I:	D:
32406	32825	+	3	1.308992	I:	D:
32887	33084	+	1	1.292511	I:	D:
>Y8.M034_4
713	1873	-	2	1.237881	I:	D:
2301	3578	+	3	1.184693	I:	D:
3575	4492	+	2	1.245969	I:	D:
4632	5798	-	3	1.259272	I:	D:
5926	6525	+	1	1.282589	I:	D:
6527	6757	-	2	1.356852	I:	D:
6774	7016	-	3	1.343794	I:	D:
7272	8870	+	3	1.230777	I:	D:
8943	9824	+	3	1.231261	I:	D:
10114	10761	+	1	1.231818	I:	D:
10758	12248	+	3	1.269841	I:	D:
12935	15496	-	2	1.227815	I:	D:
15582	15827	-	3	1.199459	I:	D:
15843	16187	-	3	1.225773	I:	D:
16261	17742	+	1	1.274926	I:	D:
17739	18404	+	3	1.240556	I:	D:
18487	18810	-	1	1.395164	I:	D:
19099	20556	-	1	1.189153	I:	D:
20858	21214	+	2	1.366587	I:	D:
21217	22872	+	1	1.314717	I:	D:
22899	23255	-	3	1.286186	I:	D:
23351	24415	+	2	1.234246	I:	D:
24477	25259	-	3	1.258756	I:	D:
25554	26465	+	3	1.240961	I:	D:
26599	27096	-	1	1.311368	I:	D:
27303	27725	-	3	1.334892	I:	D:
27916	28329	-	1	1.365200	I:	D:
28469	28870	-	2	1.288341	I:	D:
29032	29442	-	1	1.323575	I:	D:
29590	29991	-	1	1.326886	I:	D:
30015	30533	+	3	1.348745	I:	D:
30709	31677	-	1	1.307927	I:	D:
31679	33778	-	2	1.276136	I:	D:
33951	34181	-	3	1.355731	I:	D:
34304	34465	+	2	1.303748	I:	D:
34624	35307	-	1	1.231769	I:	D:
35488	36393	-	1	1.284561	I:	D:
36390	38177	-	3	1.254948	I:	D:
38233	39162	-	1	1.303729	I:	D:
39180	40016	+	3	1.246910	I:	D:
40031	40891	-	2	1.234662	I:	D:
40945	42084	+	1	1.281839	I:	D:
42086	43198	+	2	1.282802	I:	D:
43195	44622	+	1	1.280372	I:	D:
44982	45257	+	3	1.250227	I:	D:
45296	45592	+	2	1.227622	I:	D:
45589	45975	+	1	1.302218	I:	D:
46718	49666	-	2	1.260574	I:	D:
49656	50144	-	3	1.294201	I:	D:
50141	50674	-	2	1.290757	I:	D:
50955	51131	-	3	1.276514	I:	D:
50881	52020	+	1	1.282612	I:	D:
52132	52368	+	1	1.325172	I:	D:
52423	52944	+	1	1.242165	I:	D:
53485	55350	+	1	1.243238	I:	D:
55352	56161	+	2	1.258139	I:	D:
56279	57529	+	2	1.282638	I:	D:
57707	58855	-	2	1.208627	I:	D:
59108	59713	+	2	1.311040	I:	D:
59819	61066	-	2	1.274768	I:	D:
61350	62567	-	3	1.242113	I:	D:
62708	64240	-	2	1.251865	I:	D:
64233	65531	-	3	1.213407	I:	D:
65528	66868	-	2	1.233085	I:	D:
67330	69006	-	1	1.226678	I:	D:
69256	70596	+	1	1.239433	I:	D:
72304	73779	-	1	1.265495	I:	D:
73986	74402	+	3	1.292953	I:	D:
74413	75291	+	1	1.236055	I:	D:
75288	76478	+	3	1.212767	I:	D:
76500	77705	+	3	1.238566	I:	D:
77707	78390	+	1	1.255306	I:	D:
78988	86433	+	1	1.297839	I:	D:
86863	92697	+	1	1.268241	I:	D:
92981	96235	+	2	1.259978	I:	D:
96237	96830	+	3	1.207582	I:	D:
97027	97734	+	1	1.284069	I:	D:
97749	99359	+	3	1.267697	I:	D:
99631	100947	+	1	1.197868	I:	D:
101093	102139	+	2	1.197839	I:	D:
102217	102540	+	1	1.342117	I:	D:
103062	103304	+	3	1.362832	I:	D:
103320	103739	+	3	1.233569	I:	D:
103903	104541	+	1	1.228036	I:	D:
104636	105004	+	2	1.238617	I:	D:
105354	106007	-	3	1.259630	I:	D:
106174	107256	+	1	1.268776	I:	D:
107253	108194	+	3	1.266621	I:	D:
108191	109522	+	2	1.251250	I:	D:
109599	110522	-	3	1.322889	I:	D:
110691	111374	+	3	1.289460	I:	D:
111728	112141	+	2	1.231589	I:	D:
112188	112769	+	3	1.277155	I:	D:
112771	114345	+	1	1.238064	I:	D:
114449	116959	-	2	1.238318	I:	D:
116931	118703	+	3	1.238095	I:	D:
118804	119964	+	1	1.193458	I:	D:
120215	120493	-	2	1.328618	I:	D:
120578	120709	+	2	1.336592	I:	D:
120792	121229	-	3	1.186961	I:	D:
121226	121696	-	2	1.271316	I:	D:
121801	123213	-	1	1.253309	I:	D:
123654	126605	+	3	1.336452	I:	D:
126602	128272	+	2	1.366539	I:	D:
128269	128919	+	1	1.360485	I:	D:
128968	130092	+	1	1.312067	I:	D:
130089	130817	+	3	1.337575	I:	D:
130817	131566	+	2	1.384620	I:	D:
131563	132525	+	1	1.336693	I:	D:
140106	144497	+	3	1.282728	I:	D:
144638	145042	+	2	1.269871	I:	D:
145075	145911	+	1	1.224408	I:	D:
145969	147213	-	1	1.219874	I:	D:
147353	149458	-	2	1.293478	I:	D:
149629	150258	+	1	1.195033	I:	D:
150407	151759	+	2	1.276810	I:	D:
151830	152393	-	3	1.288350	I:	D:
152583	153116	-	3	1.282911	I:	D:
153298	153831	-	1	1.321833	I:	D:
154018	154437	-	1	1.289015	I:	D:
154646	155098	-	2	1.265512	I:	D:
155279	155707	-	2	1.293256	I:	D:
155707	156771	-	1	1.276204	I:	D:
156775	157407	-	1	1.247054	I:	D:
157779	159617	+	3	1.234886	I:	D:
159784	160773	+	1	1.266745	I:	D:
160815	161708	+	3	1.312003	I:	D:
161698	162186	+	1	1.286320	I:	D:
162183	163202	+	3	1.317071	I:	D:
163204	164235	+	1	1.308992	I:	D:
164393	165181	+	2	1.331013	I:	D:
165358	166608	+	1	1.245593	I:	D:
166631	167632	+	2	1.237126	I:	D:
167697	167978	+	3	1.249620	I:	D:
167975	168682	+	2	1.226067	I:	D:
168754	171111	+	1	1.202230	I:	D:
171793	172563	+	1	1.252128	I:	D:
173104	174012	-	1	1.272410	I:	D:
174112	174480	+	1	1.261363	I:	D:
174527	174805	-	2	1.205388	I:	D:
174945	176297	+	3	1.313958	I:	D:
176438	177757	-	2	1.241839	I:	D:
177777	178655	-	3	1.244543	I:	D:
178802	179626	+	2	1.307572	I:	D:
180018	180626	+	3	1.279048	I:	D:
180623	181360	+	2	1.369153	I:	D:
181360	184080	+	1	1.280048	I:	D:
184089	184511	+	3	1.229145	I:	D:
184611	185285	-	3	1.346787	I:	D:
185282	185896	-	2	1.343800	I:	D:
185979	186674	-	3	1.373133	I:	D:
186671	187288	-	2	1.314686	I:	D:
187372	188088	-	1	1.356837	I:	D:
188085	188681	-	3	1.339263	I:	D:
188768	190363	+	2	1.247945	I:	D:
190400	190921	+	2	1.233789	I:	D:
191031	191462	+	3	1.211196	I:	D:
191692	192996	-	1	1.244362	I:	D:
193038	193877	+	3	1.214793	I:	D:
194245	194556	+	1	1.320411	I:	D:
195020	195475	-	2	1.200865	I:	D:
195629	196786	-	2	1.236545	I:	D:
196865	199309	-	2	1.250726	I:	D:
199781	200491	+	2	1.196690	I:	D:
>Y8.M034_5
1	984	-	1	1.190265	I:	D:
1011	5165	+	3	1.219195	I:	D:
5217	5819	+	3	1.230260	I:	D:
5865	6047	-	3	1.354059	I:	D:
5928	6836	+	3	1.365271	I:	D:
7074	7670	+	3	1.391987	I:	D:
>Y8.M034_6
2	289	+	2	1.251672	I:	D:
546	1838	+	3	1.260546	I:	D:
1835	2410	+	2	1.217385	I:	D:
2414	3322	+	2	1.266415	I:	D:
3458	3727	+	2	1.331071	I:	D:
>Y8.M034_7
255	1499	-	3	1.218472	I:	D:
1639	3711	-	1	1.306755	I:	D:
3723	5456	-	3	1.301079	I:	D:
>Y8.M034_8
3	257	-	3	1.139997	I:	D:
254	1039	-	2	1.190276	I:	D:
1048	2232	-	1	1.207413	I:	D:
2238	3515	-	3	1.209566	I:	D:
3525	3842	-	3	1.223551	I:	D:
>Y8.M034_9
1	2046	+	1	1.218943	I:	D:
>Y8.M034_10
1	210	-	1	1.334267	I:	D:
478	807	+	1	1.405573	I:	D:
912	1109	-	3	1.344027	I:	D:
1838	2053	-	2	1.267619	I:	D:
2310	4430	+	3	1.229828	I:	D:
4536	5555	+	3	1.296130	I:	D:
5573	6595	+	2	1.289550	I:	D:
6815	8281	+	2	1.255436	I:	D:
8274	9224	+	3	1.252550	I:	D:
9364	11838	-	1	1.233408	I:	D:
12014	12442	+	2	1.261321	I:	D:
12450	13583	+	3	1.253661	I:	D:
13620	14882	-	3	1.296827	I:	D:
15047	15349	+	2	1.288739	I:	D:
15359	15991	+	2	1.245123	I:	D:
15993	16373	+	3	1.248692	I:	D:
16718	16879	-	2	1.313599	I:	D:
16990	17688	-	1	1.260298	I:	D:
17691	18356	-	3	1.299410	I:	D:
18340	20520	+	1	1.300743	I:	D:
21314	21769	-	2	1.345368	I:	D:
21863	23605	-	2	1.268430	I:	D:
23701	25701	-	1	1.285919	I:	D:
25835	27736	+	2	1.277133	I:	D:
27831	29075	-	3	1.272507	I:	D:
29076	29630	-	3	1.331722	I:	D:
29745	31856	-	3	1.287164	I:	D:
34251	35777	+	3	1.291854	I:	D:
35869	37623	-	1	1.285727	I:	D:
37898	38233	+	2	1.253896	I:	D:
38284	39561	+	1	1.277262	I:	D:
39688	40713	+	1	1.255759	I:	D:
40785	42818	+	3	1.222253	I:	D:
42824	43399	+	2	1.276928	I:	D:
43399	44025	+	1	1.256580	I:	D:
44085	44948	+	3	1.311624	I:	D:
44945	46126	+	2	1.308879	I:	D:
46123	46746	+	1	1.373654	I:	D:
46709	48046	+	2	1.336539	I:	D:
48315	48776	-	3	1.334693	I:	D:
49203	51062	+	3	1.356048	I:	D:
51196	51999	+	1	1.337663	I:	D:
51996	52523	+	3	1.278217	I:	D:
52530	53225	-	3	1.290932	I:	D:
53222	54457	-	2	1.293162	I:	D:
54629	55852	+	2	1.253316	I:	D:
55889	56677	+	2	1.290667	I:	D:
56691	57167	+	3	1.325603	I:	D:
57223	57384	-	1	1.333174	I:	D:
57400	58176	+	1	1.218064	I:	D:
58187	59587	+	2	1.285403	I:	D:
59584	62517	+	1	1.243889	I:	D:
62790	63185	+	3	1.222762	I:	D:
63446	64699	+	2	1.371287	I:	D:
69115	69327	-	1	1.314568	I:	D:
65629	70230	+	1	1.393715	I:	D:
70257	70508	-	3	1.301855	I:	D:
70541	71023	+	2	1.253228	I:	D:
71172	71933	+	3	1.230460	I:	D:
71936	72838	+	2	1.206106	I:	D:
72832	73425	+	1	1.256646	I:	D:
73425	74054	+	3	1.257245	I:	D:
74112	74717	+	3	1.223277	I:	D:
74710	75750	+	1	1.247919	I:	D:
75889	76335	+	1	1.237613	I:	D:
76386	78329	+	3	1.252396	I:	D:
78331	79419	+	1	1.268717	I:	D:
79416	79955	+	3	1.232148	I:	D:
80035	82335	+	1	1.277222	I:	D:
82503	83834	+	3	1.231281	I:	D:
83599	84555	+	1	1.328961	I:	D:
84589	85938	+	1	1.232014	I:	D:
85939	87591	+	1	1.291866	I:	D:
87588	89189	+	3	1.275152	I:	D:
89410	91614	+	1	1.223346	I:	D:
91624	93273	-	1	1.285206	I:	D:
92578	94908	+	1	1.218424	I:	D:
94969	95601	+	1	1.284751	I:	D:
95605	96777	+	1	1.408174	I:	D:
96873	97901	+	3	1.306345	I:	D:
97936	98934	+	1	1.328441	I:	D:
99030	99971	+	3	1.350312	I:	D:
99976	100770	+	1	1.362973	I:	D:
101063	102139	+	2	1.419933	I:	D:
102282	103667	+	3	1.323311	I:	D:
103678	105021	+	1	1.371847	I:	D:
105147	105770	+	3	1.242611	I:	D:
105890	108598	+	2	1.279183	I:	D:
108685	109083	+	1	1.278694	I:	D:
109271	109483	-	2	1.316605	I:	D:
109636	111486	+	1	1.313381	I:	D:
111468	112355	+	3	1.321619	I:	D:
112352	113044	+	2	1.306008	I:	D:
113112	114677	+	3	1.279517	I:	D:
114766	115614	+	1	1.266148	I:	D:
115614	116909	+	3	1.241731	I:	D:
116911	117720	+	1	1.248975	I:	D:
117717	118673	+	3	1.290026	I:	D:
118866	120242	+	3	1.243442	I:	D:
120488	120703	+	2	1.266652	I:	D:
120977	121567	+	2	1.256427	I:	D:
121640	122116	-	2	1.262169	I:	D:
122172	124844	+	3	1.256279	I:	D:
125014	126450	+	1	1.218599	I:	D:
126550	126762	+	1	1.263322	I:	D:
126906	128255	-	3	1.268844	I:	D:
128431	129027	+	1	1.278472	I:	D:
129121	131205	+	1	1.220400	I:	D:
131485	132483	+	1	1.244737	I:	D:
132524	133522	+	2	1.299990	I:	D:
133512	135899	+	3	1.255912	I:	D:
135964	136245	-	1	1.272928	I:	D:
136303	139167	+	1	1.252536	I:	D:
139179	139673	+	3	1.256960	I:	D:
139768	141693	-	1	1.250229	I:	D:
141738	143603	-	3	1.241436	I:	D:
143720	145144	-	2	1.242466	I:	D:
144503	147346	+	2	1.283111	I:	D:
147343	148563	+	1	1.260435	I:	D:
148607	149602	+	2	1.262575	I:	D:
149785	150606	+	1	1.260259	I:	D:
150500	151636	+	2	1.305154	I:	D:
151843	152850	+	1	1.230841	I:	D:
152958	154148	+	3	1.217335	I:	D:
154152	154928	+	3	1.245100	I:	D:
155091	155336	+	3	1.195168	I:	D:
155547	156290	-	3	1.290690	I:	D:
156292	157233	-	1	1.254562	I:	D:
157230	158756	-	3	1.248252	I:	D:
158922	160970	-	3	1.231561	I:	D:
161138	162088	+	2	1.303771	I:	D:
162103	162966	+	1	1.258917	I:	D:
162950	163825	+	2	1.265286	I:	D:
163818	164378	+	3	1.293182	I:	D:
164375	165124	+	2	1.231008	I:	D:
165121	166308	+	1	1.286614	I:	D:
166336	167064	+	1	1.244727	I:	D:
167213	167737	-	2	1.324305	I:	D:
168855	169658	-	3	1.302621	I:	D:
169705	170217	-	1	1.246195	I:	D:
170260	170898	-	1	1.295064	I:	D:
171026	172579	-	2	1.217455	I:	D:
172659	174239	-	3	1.228891	I:	D:
174312	176894	+	3	1.277418	I:	D:
176891	177745	+	2	1.305871	I:	D:
