>YB2_770
111151	111690	+	1	1.296274	I:	D:
111708	111893	+	3	1.377584	I:	D:
111952	112347	+	1	1.313527	I:	D:
112444	112986	+	1	1.279786	I:	D:
113004	113372	+	3	1.288298	I:	D:
113392	113901	+	1	1.283838	I:	D:
113930	114124	+	2	1.272035	I:	D:
114144	114587	+	3	1.321136	I:	D:
114589	115908	+	1	1.319129	I:	D:
116029	116670	+	1	1.313889	I:	D:
116677	116946	+	1	1.263690	I:	D:
116963	117181	+	2	1.263912	I:	D:
117729	118103	+	3	1.309344	I:	D:
118137	118532	+	3	1.312091	I:	D:
118553	119146	+	2	1.349626	I:	D:
119204	120172	+	2	1.284335	I:	D:
120242	120778	+	2	1.303879	I:	D:
120862	121743	+	1	1.309039	I:	D:
121724	122569	+	2	1.316752	I:	D:
122580	123389	+	3	1.343762	I:	D:
123452	124213	+	2	1.346931	I:	D:
124406	124834	+	2	1.295578	I:	D:
124865	125269	+	2	1.349210	I:	D:
125330	125569	+	2	1.337216	I:	D:
125594	125728	-	2	1.293502	I:	D:
125773	126084	+	1	1.334192	I:	D:
126178	126414	+	1	1.236833	I:	D:
126452	127222	+	2	1.264853	I:	D:
127230	128405	+	3	1.260885	I:	D:
128409	129221	+	3	1.272015	I:	D:
129396	130001	+	3	1.264329	I:	D:
130037	130279	-	2	1.342441	I:	D:
130583	130852	+	2	1.268214	I:	D:
130842	131033	+	3	1.238121	I:	D:
131122	132048	+	1	1.279264	I:	D:
132045	132821	+	3	1.281794	I:	D:
132895	134925	-	1	1.316737	I:	D:
134945	135766	-	2	1.325095	I:	D:
135977	138859	+	2	1.314967	I:	D:
139015	140055	+	1	1.334653	I:	D:
140203	141615	+	1	1.335183	I:	D:
141706	143178	+	1	1.294068	I:	D:
143289	143621	-	3	1.295471	I:	D:
143747	145081	+	2	1.255685	I:	D:
145252	145608	+	1	1.278743	I:	D:
145633	146898	+	1	1.258604	I:	D:
146923	147606	+	1	1.297600	I:	D:
147643	147879	+	1	1.324711	I:	D:
147950	148120	+	2	1.305746	I:	D:
148176	148925	-	3	1.290582	I:	D:
148928	149908	-	2	1.345628	I:	D:
149912	150250	-	2	1.322682	I:	D:
150466	151380	-	1	1.361353	I:	D:
151383	151838	-	3	1.325129	I:	D:
151927	153147	+	1	1.338651	I:	D:
153263	153529	-	2	1.315484	I:	D:
153650	154141	+	2	1.333060	I:	D:
154062	154595	+	3	1.269033	I:	D:
154608	154955	+	3	1.351653	I:	D:
155031	156254	-	3	1.319030	I:	D:
156387	157505	+	3	1.364793	I:	D:
157543	159105	+	1	1.320823	I:	D:
159092	159904	+	2	1.342095	I:	D:
159936	161285	+	3	1.349412	I:	D:
161376	161528	-	3	1.422534	I:	D:
161788	162324	+	1	1.335047	I:	D:
162986	164443	+	2	1.344327	I:	D:
164456	165787	+	2	1.352439	I:	D:
165804	166823	+	3	1.340439	I:	D:
166846	167610	-	1	1.353836	I:	D:
168190	168741	+	1	1.308669	I:	D:
168823	170196	+	1	1.319057	I:	D:
170222	171517	+	2	1.322045	I:	D:
171514	172695	+	1	1.326119	I:	D:
172833	173717	+	3	1.337203	I:	D:
173733	174755	+	3	1.310887	I:	D:
174772	175593	+	1	1.339721	I:	D:
175580	176149	+	2	1.316488	I:	D:
176146	176901	+	1	1.345737	I:	D:
176898	177746	+	3	1.360554	I:	D:
177749	178381	+	2	1.332006	I:	D:
178427	179860	-	2	1.324962	I:	D:
179994	181190	+	3	1.330449	I:	D:
181191	181919	-	3	1.341091	I:	D:
182138	182287	+	2	1.278013	I:	D:
182528	183055	+	2	1.291268	I:	D:
183184	185820	+	1	1.313804	I:	D:
185891	187009	+	2	1.309225	I:	D:
187029	187529	+	3	1.281480	I:	D:
187522	189138	+	1	1.313938	I:	D:
189436	190209	+	1	1.283007	I:	D:
190253	190525	+	2	1.358419	I:	D:
190979	191428	+	2	1.317793	I:	D:
191461	192678	+	1	1.299016	I:	D:
192699	194015	+	3	1.288955	I:	D:
194045	194515	+	2	1.318976	I:	D:
194631	196922	+	3	1.315717	I:	D:
196935	197468	+	3	1.317770	I:	D:
197488	197919	+	1	1.336581	I:	D:
197916	198617	+	3	1.315389	I:	D:
198634	199056	+	1	1.364566	I:	D:
199112	200026	+	2	1.360849	I:	D:
200030	200614	+	2	1.297059	I:	D:
200628	201659	+	3	1.319855	I:	D:
201659	202348	+	2	1.305549	I:	D:
202365	203045	+	3	1.296320	I:	D:
203032	203202	+	1	1.430220	I:	D:
>YB2_3881
1	198	+	1	1.294165	I:	D:
241	2613	+	1	1.320060	I:	D:
2648	3430	+	2	1.326256	I:	D:
3522	4538	+	3	1.308343	I:	D:
4549	5901	+	1	1.318657	I:	D:
5979	6233	-	3	1.348895	I:	D:
6269	6700	+	2	1.304708	I:	D:
6721	8304	+	1	1.317050	I:	D:
8355	8957	-	3	1.281758	I:	D:
9020	10405	-	2	1.344653	I:	D:
10622	11455	+	2	1.316942	I:	D:
11547	12413	+	3	1.322655	I:	D:
12466	13134	+	1	1.317635	I:	D:
13201	13893	+	1	1.321808	I:	D:
13874	14407	+	2	1.324589	I:	D:
14436	15887	+	3	1.312248	I:	D:
15953	16309	+	2	1.455724	I:	D:
16417	16857	+	1	1.296392	I:	D:
16860	17036	+	3	1.423104	I:	D:
17406	18143	-	3	1.313010	I:	D:
18200	19255	-	2	1.325487	I:	D:
19391	20599	+	2	1.282002	I:	D:
20744	22444	+	2	1.298168	I:	D:
22451	23821	+	2	1.350411	I:	D:
24255	25436	-	3	1.299997	I:	D:
25435	25728	+	1	1.414359	I:	D:
25846	26949	+	1	1.309298	I:	D:
26953	27210	-	1	1.321663	I:	D:
27305	28003	-	2	1.351058	I:	D:
28348	29895	-	1	1.341829	I:	D:
30302	30451	+	2	1.335819	I:	D:
30473	32458	-	2	1.315159	I:	D:
32555	33433	-	2	1.357423	I:	D:
33480	33917	-	3	1.328488	I:	D:
34158	34451	+	3	1.295259	I:	D:
34843	36180	+	1	1.339593	I:	D:
36196	37182	+	1	1.315069	I:	D:
38113	39027	+	1	1.364016	I:	D:
39046	39198	-	1	1.345115	I:	D:
39218	40588	+	2	1.300326	I:	D:
40797	40949	+	3	1.297862	I:	D:
>YB2_4349
39	1025	+	3	1.261181	I:	D:
1368	1958	+	3	1.311312	I:	D:
2089	2634	+	1	1.235022	I:	D:
2733	3029	+	3	1.393614	I:	D:
3013	4197	+	1	1.315102	I:	D:
4190	5209	+	2	1.343490	I:	D:
5211	5720	+	3	1.288605	I:	D:
5733	6113	+	3	1.329191	I:	D:
6131	6544	+	2	1.316516	I:	D:
6562	7413	+	1	1.317924	I:	D:
7901	9892	+	2	1.323809	I:	D:
10327	10674	+	1	1.297507	I:	D:
10664	11485	+	2	1.390491	I:	D:
11845	12582	+	1	1.304421	I:	D:
12944	13183	+	2	1.223624	I:	D:
13578	15068	+	3	1.276338	I:	D:
15175	16347	+	1	1.303978	I:	D:
16350	16796	+	3	1.217524	I:	D:
16797	18236	+	3	1.204133	I:	D:
18366	19427	-	3	1.307944	I:	D:
19486	21648	-	1	1.251458	I:	D:
22091	22711	-	2	1.316566	I:	D:
23238	24380	+	3	1.336546	I:	D:
24658	25851	+	1	1.361763	I:	D:
26040	26981	+	3	1.329402	I:	D:
26985	27764	-	3	1.324972	I:	D:
27958	28830	+	1	1.310950	I:	D:
28827	30365	+	3	1.337228	I:	D:
30371	31615	+	2	1.335986	I:	D:
31621	33267	+	1	1.317573	I:	D:
33337	34188	+	1	1.304824	I:	D:
34296	35375	+	3	1.279305	I:	D:
35390	35644	+	2	1.261198	I:	D:
35645	36205	+	2	1.307287	I:	D:
36205	37452	+	1	1.296121	I:	D:
37480	39156	+	1	1.284350	I:	D:
39181	40602	+	1	1.323193	I:	D:
40618	43272	+	1	1.317051	I:	D:
43343	45220	+	2	1.314009	I:	D:
45229	46170	+	1	1.315444	I:	D:
46173	47447	+	3	1.315209	I:	D:
47527	47790	+	1	1.341052	I:	D:
47810	48502	+	2	1.328043	I:	D:
48525	49541	+	3	1.259034	I:	D:
49557	50396	+	3	1.303030	I:	D:
50416	50949	+	1	1.298505	I:	D:
50933	53686	+	2	1.296245	I:	D:
53733	54479	+	3	1.256211	I:	D:
54575	55387	+	2	1.305263	I:	D:
55436	55711	+	2	1.256777	I:	D:
55725	56885	+	3	1.287142	I:	D:
56926	57321	+	1	1.302647	I:	D:
57391	58455	-	1	1.296951	I:	D:
58537	59682	-	1	1.308657	I:	D:
59829	60206	-	3	1.318376	I:	D:
60369	61004	+	3	1.348149	I:	D:
61353	61703	-	3	1.268544	I:	D:
61707	62303	-	3	1.297479	I:	D:
62315	62923	-	2	1.322695	I:	D:
62920	63207	-	1	1.313821	I:	D:
63225	64517	-	3	1.282547	I:	D:
64623	64913	-	3	1.292651	I:	D:
64918	65244	-	1	1.280552	I:	D:
65278	65586	-	1	1.307858	I:	D:
65737	66348	-	1	1.312049	I:	D:
66351	67580	-	3	1.294614	I:	D:
67584	68672	-	3	1.314517	I:	D:
68695	69294	-	1	1.301223	I:	D:
69325	70617	-	1	1.278255	I:	D:
70686	71336	-	3	1.299278	I:	D:
71336	72616	-	2	1.289691	I:	D:
72727	73668	-	1	1.271316	I:	D:
73685	74215	-	2	1.300653	I:	D:
74173	75174	-	1	1.318987	I:	D:
75190	75765	-	1	1.301996	I:	D:
75743	77581	-	2	1.330400	I:	D:
77592	78326	-	3	1.290881	I:	D:
78327	79685	-	3	1.316121	I:	D:
79723	80538	-	1	1.289418	I:	D:
80630	81499	+	2	1.328037	I:	D:
81512	82123	-	2	1.239274	I:	D:
82151	82636	-	2	1.319820	I:	D:
82639	83199	-	1	1.279933	I:	D:
83221	85713	-	1	1.284910	I:	D:
85744	86784	-	1	1.299763	I:	D:
86791	87453	-	1	1.313741	I:	D:
87453	88778	-	3	1.293942	I:	D:
88870	89751	+	1	1.315405	I:	D:
89800	90684	-	1	1.328662	I:	D:
91046	91336	-	2	1.265429	I:	D:
91364	92905	-	2	1.294818	I:	D:
92916	93572	-	3	1.274427	I:	D:
93596	94495	-	2	1.294339	I:	D:
94507	95064	-	1	1.319772	I:	D:
95143	95490	-	1	1.324537	I:	D:
95620	96138	-	1	1.300017	I:	D:
96223	96453	-	1	1.278349	I:	D:
96477	96731	-	3	1.295052	I:	D:
96763	98109	-	1	1.284678	I:	D:
98121	98552	-	3	1.287140	I:	D:
98589	99839	-	3	1.301936	I:	D:
99863	101080	-	2	1.290880	I:	D:
101115	102047	-	3	1.284087	I:	D:
102050	105619	-	2	1.283784	I:	D:
105633	106346	-	3	1.281778	I:	D:
106449	106682	-	3	1.221731	I:	D:
106703	107716	-	2	1.293125	I:	D:
107792	108313	-	2	1.278274	I:	D:
108422	108601	-	2	1.352226	I:	D:
108605	109129	-	2	1.337243	I:	D:
109263	110462	-	3	1.309960	I:	D:
110490	111530	-	3	1.307288	I:	D:
111693	112904	+	3	1.302687	I:	D:
112963	114327	-	1	1.290685	I:	D:
114351	114623	-	3	1.238777	I:	D:
114657	115466	-	3	1.294568	I:	D:
115469	117523	-	2	1.302647	I:	D:
117561	118151	-	3	1.286240	I:	D:
118151	120835	-	2	1.287644	I:	D:
120851	121231	-	2	1.304320	I:	D:
121500	122936	-	3	1.302364	I:	D:
123048	124103	-	3	1.302331	I:	D:
124245	125159	-	3	1.310591	I:	D:
125182	126531	-	1	1.314327	I:	D:
126564	127799	-	3	1.307154	I:	D:
127886	129559	-	2	1.277688	I:	D:
129583	130038	-	1	1.289904	I:	D:
130051	130932	-	1	1.325429	I:	D:
130973	131776	-	2	1.324944	I:	D:
131769	133658	-	3	1.307620	I:	D:
133671	134564	-	3	1.291921	I:	D:
134557	134757	-	1	1.276890	I:	D:
134742	135953	-	3	1.315925	I:	D:
135983	136405	-	2	1.274201	I:	D:
136422	136829	-	3	1.284401	I:	D:
136866	137465	-	3	1.262512	I:	D:
137471	137782	-	2	1.276903	I:	D:
137871	138380	-	3	1.292011	I:	D:
138396	139493	-	3	1.325516	I:	D:
139514	139903	-	2	1.346784	I:	D:
139911	140105	-	3	1.320415	I:	D:
140120	140638	-	2	1.309810	I:	D:
140623	141483	-	1	1.340226	I:	D:
141530	144235	-	2	1.311831	I:	D:
144257	144958	-	2	1.301984	I:	D:
145086	146333	+	3	1.319961	I:	D:
146439	147323	+	3	1.285156	I:	D:
147373	148620	-	1	1.289396	I:	D:
148620	149537	-	3	1.306790	I:	D:
149686	150303	+	1	1.336267	I:	D:
150438	152687	-	3	1.221393	I:	D:
152928	153560	-	3	1.260238	I:	D:
153565	153753	+	1	1.309567	I:	D:
153789	154253	-	3	1.274069	I:	D:
154367	154795	-	2	1.266686	I:	D:
154947	155225	-	3	1.272625	I:	D:
155589	155792	-	3	1.446143	I:	D:
155819	156616	-	2	1.320607	I:	D:
156699	157541	-	3	1.309631	I:	D:
157627	158931	-	1	1.300595	I:	D:
158944	160119	-	1	1.310337	I:	D:
160278	161306	+	3	1.306628	I:	D:
161879	162430	-	2	1.309310	I:	D:
162455	163252	-	2	1.299279	I:	D:
163364	164647	-	2	1.289693	I:	D:
164844	166391	-	3	1.297810	I:	D:
166454	167107	-	2	1.281061	I:	D:
167122	168192	-	1	1.293632	I:	D:
169026	169514	-	3	1.344572	I:	D:
169517	170059	-	2	1.266599	I:	D:
170060	171484	-	2	1.322393	I:	D:
171579	171962	+	3	1.323236	I:	D:
172057	172647	-	1	1.337698	I:	D:
172647	173180	-	3	1.305915	I:	D:
173204	173806	-	2	1.309126	I:	D:
173957	174961	-	2	1.327333	I:	D:
175054	175512	-	1	1.302633	I:	D:
175554	175871	-	3	1.325931	I:	D:
175975	176385	-	1	1.305469	I:	D:
176435	177571	-	2	1.284599	I:	D:
177561	177839	-	3	1.281946	I:	D:
178291	178476	-	1	1.369810	I:	D:
178547	179416	-	2	1.290086	I:	D:
179604	184247	-	3	1.289860	I:	D:
184402	185691	-	1	1.281247	I:	D:
185760	186164	-	3	1.259313	I:	D:
186164	187327	-	2	1.261616	I:	D:
187332	190553	-	3	1.282728	I:	D:
190559	190930	-	2	1.270661	I:	D:
190923	193382	-	3	1.266872	I:	D:
193473	193691	-	3	1.330403	I:	D:
193966	195528	-	1	1.334261	I:	D:
195891	196334	-	3	1.304422	I:	D:
196331	196498	-	2	1.337601	I:	D:
>YB2_4675
74	832	+	2	1.319746	I:	D:
900	2114	+	3	1.275115	I:	D:
2207	2815	-	2	1.324655	I:	D:
3184	3519	+	1	1.317721	I:	D:
3520	5118	+	1	1.321522	I:	D:
5172	5507	+	3	1.342603	I:	D:
5510	6637	+	2	1.322212	I:	D:
6730	7563	+	1	1.319945	I:	D:
7677	8237	+	3	1.285038	I:	D:
8255	9145	+	2	1.353071	I:	D:
9325	9570	+	1	1.250997	I:	D:
9650	9790	+	2	1.342456	I:	D:
9843	12236	+	3	1.308596	I:	D:
12302	13033	+	2	1.333659	I:	D:
13030	13488	+	1	1.326893	I:	D:
13493	14422	+	2	1.328473	I:	D:
14425	15195	+	1	1.340725	I:	D:
15232	16140	+	1	1.322452	I:	D:
16133	16855	+	2	1.366548	I:	D:
16912	17901	+	1	1.323459	I:	D:
17924	18697	+	2	1.285855	I:	D:
18947	19387	+	2	1.246198	I:	D:
19685	19921	+	2	1.316848	I:	D:
19942	20478	+	1	1.367381	I:	D:
20564	21109	+	2	1.335339	I:	D:
21244	21417	+	1	1.359689	I:	D:
21440	23551	+	2	1.346560	I:	D:
23641	23985	+	1	1.282386	I:	D:
23967	24479	+	3	1.303921	I:	D:
24807	25121	+	3	1.315227	I:	D:
25280	25648	+	2	1.275416	I:	D:
25680	26027	+	3	1.330685	I:	D:
26077	26325	+	1	1.300893	I:	D:
26806	28521	+	1	1.292052	I:	D:
28750	29664	-	1	1.316186	I:	D:
29887	30909	+	1	1.272187	I:	D:
30951	31415	+	3	1.313745	I:	D:
31425	32759	+	3	1.300273	I:	D:
32788	33927	+	1	1.309019	I:	D:
33908	34222	+	2	1.305797	I:	D:
34254	35666	+	3	1.307960	I:	D:
35694	36938	+	3	1.318584	I:	D:
36938	37753	+	2	1.287632	I:	D:
37869	39647	+	3	1.300607	I:	D:
39622	40164	+	1	1.335746	I:	D:
40240	41196	-	1	1.341219	I:	D:
41193	42494	-	3	1.337877	I:	D:
42532	43872	-	1	1.349525	I:	D:
43859	44620	-	2	1.305377	I:	D:
44749	45651	+	1	1.354203	I:	D:
45638	46831	+	2	1.346939	I:	D:
46901	47143	+	2	1.276082	I:	D:
47414	48031	+	2	1.268853	I:	D:
48200	49033	-	2	1.340345	I:	D:
49058	49411	-	2	1.309460	I:	D:
49471	49914	+	1	1.339737	I:	D:
49980	50279	+	3	1.328064	I:	D:
50272	50907	+	1	1.323827	I:	D:
51822	53099	+	3	1.306576	I:	D:
53117	54037	+	2	1.283820	I:	D:
54067	55413	+	1	1.331430	I:	D:
55616	55858	-	2	1.355047	I:	D:
56252	56770	+	2	1.308152	I:	D:
56880	57980	+	3	1.302827	I:	D:
58031	58450	+	2	1.312995	I:	D:
58501	58650	+	1	1.330845	I:	D:
58722	59636	+	3	1.376460	I:	D:
60016	60531	-	1	1.314694	I:	D:
60690	60854	+	3	1.339922	I:	D:
61008	61274	+	3	1.263522	I:	D:
61315	61650	+	1	1.270109	I:	D:
61731	62297	-	3	1.355568	I:	D:
62294	62881	-	2	1.295058	I:	D:
63070	63984	+	1	1.282935	I:	D:
63995	65107	+	2	1.328348	I:	D:
65151	65906	-	3	1.343695	I:	D:
66108	67718	+	3	1.316598	I:	D:
67878	69299	+	3	1.314819	I:	D:
69312	70649	+	3	1.304423	I:	D:
70683	71942	-	3	1.315260	I:	D:
72115	73620	+	1	1.291275	I:	D:
73638	74597	+	3	1.307683	I:	D:
74626	75852	+	1	1.259667	I:	D:
75880	76911	+	1	1.294974	I:	D:
76971	79178	+	3	1.298728	I:	D:
79180	80925	+	1	1.297763	I:	D:
80950	81786	+	1	1.300162	I:	D:
81907	82056	+	1	1.287848	I:	D:
82486	82923	+	1	1.371530	I:	D:
82934	83377	+	2	1.354068	I:	D:
83497	84405	+	1	1.346454	I:	D:
84465	85295	+	3	1.362206	I:	D:
85322	86728	+	2	1.305382	I:	D:
86738	87388	+	2	1.289051	I:	D:
87400	87585	+	1	1.287715	I:	D:
87622	88710	+	1	1.306870	I:	D:
88703	89401	+	2	1.326356	I:	D:
89652	90470	+	3	1.301737	I:	D:
90531	91850	-	3	1.375365	I:	D:
91966	92124	+	1	1.267824	I:	D:
92182	93060	+	1	1.354387	I:	D:
93171	93359	+	3	1.366486	I:	D:
93461	93913	+	2	1.300627	I:	D:
93948	94472	+	3	1.294616	I:	D:
94509	95027	+	3	1.280237	I:	D:
95067	95690	+	3	1.288798	I:	D:
95730	96341	-	3	1.349051	I:	D:
96551	96829	+	2	1.415920	I:	D:
96954	97370	+	3	1.348725	I:	D:
97492	98076	+	1	1.291802	I:	D:
98218	98361	+	1	1.286717	I:	D:
98404	98622	+	1	1.356015	I:	D:
98933	99493	+	2	1.325581	I:	D:
99490	100182	+	1	1.270321	I:	D:
100378	100902	+	1	1.352722	I:	D:
100899	101393	+	3	1.316968	I:	D:
101449	101841	+	1	1.306902	I:	D:
101855	102541	+	2	1.301387	I:	D:
102612	102830	+	3	1.285103	I:	D:
102832	103005	+	1	1.362913	I:	D:
103026	103544	+	3	1.334839	I:	D:
103975	104394	+	1	1.307912	I:	D:
104410	105075	+	1	1.349557	I:	D:
105154	105735	+	1	1.345821	I:	D:
105748	106431	+	1	1.360020	I:	D:
106447	106929	+	1	1.337594	I:	D:
107064	108587	-	3	1.331063	I:	D:
108709	110901	+	1	1.315226	I:	D:
111075	111815	+	3	1.325641	I:	D:
111836	113242	+	2	1.313134	I:	D:
113267	114337	+	2	1.307429	I:	D:
114337	115566	+	1	1.305364	I:	D:
115556	115996	+	2	1.286177	I:	D:
116037	116909	+	3	1.322128	I:	D:
116939	118111	+	2	1.344883	I:	D:
118310	118909	+	2	1.302583	I:	D:
118937	119734	+	2	1.339948	I:	D:
119841	120098	+	3	1.474984	I:	D:
120358	120765	+	1	1.281922	I:	D:
120776	121726	+	2	1.331766	I:	D:
121830	124013	+	3	1.287385	I:	D:
124096	125352	-	1	1.319529	I:	D:
125359	125571	+	1	1.285134	I:	D:
125742	126467	-	3	1.320133	I:	D:
126820	126969	+	1	1.277466	I:	D:
127750	128163	+	1	1.295869	I:	D:
128139	129458	+	3	1.267764	I:	D:
129594	129752	-	3	1.273774	I:	D:
129953	131314	+	2	1.304275	I:	D:
131549	133450	+	2	1.293848	I:	D:
133434	134381	+	3	1.313291	I:	D:
134397	134537	+	3	1.327445	I:	D:
134558	135352	+	2	1.298766	I:	D:
135438	136292	-	3	1.303871	I:	D:
136757	138034	+	2	1.283939	I:	D:
138055	139038	+	1	1.299675	I:	D:
139049	140530	+	2	1.288710	I:	D:
140815	142068	-	1	1.292421	I:	D:
142081	142212	-	1	1.255269	I:	D:
142495	143439	+	1	1.312106	I:	D:
143492	144070	-	2	1.332248	I:	D:
144190	144783	+	1	1.303232	I:	D:
145690	146811	+	1	1.351992	I:	D:
